ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2015,"2015",0,"Total",107083,27045,"Census Tract 72, San Diego County, CA","14000US06073007200"
2015,"2015",0,"Total",66075,12074,"Census Tract 73.01, San Diego County, CA","14000US06073007301"
2015,"2015",0,"Total",100000,17931,"Census Tract 73.02, San Diego County, CA","14000US06073007302"
2015,"2015",0,"Total",69043,11687,"Census Tract 74, San Diego County, CA","14000US06073007400"
2015,"2015",0,"Total",53506,8884,"Census Tract 75.01, San Diego County, CA","14000US06073007501"
2015,"2015",0,"Total",62069,14579,"Census Tract 75.02, San Diego County, CA","14000US06073007502"
2015,"2015",0,"Total",57083,10594,"Census Tract 76, San Diego County, CA","14000US06073007600"
2015,"2015",0,"Total",76369,10039,"Census Tract 77.01, San Diego County, CA","14000US06073007701"
2015,"2015",0,"Total",55945,9535,"Census Tract 77.02, San Diego County, CA","14000US06073007702"
2015,"2015",0,"Total",58912,10497,"Census Tract 78, San Diego County, CA","14000US06073007800"
2015,"2015",0,"Total",55922,14547,"Census Tract 79.03, San Diego County, CA","14000US06073007903"
2015,"2015",0,"Total",59732,9305,"Census Tract 79.05, San Diego County, CA","14000US06073007905"
2015,"2015",0,"Total",63269,16441,"Census Tract 79.07, San Diego County, CA","14000US06073007907"
2015,"2015",0,"Total",61181,11116,"Census Tract 79.08, San Diego County, CA","14000US06073007908"
2015,"2015",0,"Total",65089,11229,"Census Tract 79.10, San Diego County, CA","14000US06073007910"
2015,"2015",0,"Total",94900,17775,"Census Tract 80.02, San Diego County, CA","14000US06073008002"
2015,"2015",0,"Total",100417,11588,"Census Tract 80.03, San Diego County, CA","14000US06073008003"
2015,"2015",0,"Total",87333,14423.000000000002,"Census Tract 80.06, San Diego County, CA","14000US06073008006"
2015,"2015",0,"Total",81250,21713,"Census Tract 81.01, San Diego County, CA","14000US06073008101"
2015,"2015",0,"Total",123050,21088,"Census Tract 81.02, San Diego County, CA","14000US06073008102"
2015,"2015",0,"Total",64464,10546,"Census Tract 82, San Diego County, CA","14000US06073008200"
2015,"2015",0,"Total",105175,9867,"Census Tract 83.01, San Diego County, CA","14000US06073008301"
2015,"2015",0,"Total",131681,27314,"Census Tract 83.03, San Diego County, CA","14000US06073008303"
2015,"2015",0,"Total",41250,11529,"Census Tract 83.05, San Diego County, CA","14000US06073008305"
2015,"2015",0,"Total",115536,16607,"Census Tract 83.06, San Diego County, CA","14000US06073008306"
2015,"2015",0,"Total",90581,5743,"Census Tract 83.07, San Diego County, CA","14000US06073008307"
2015,"2015",0,"Total",150048,37268,"Census Tract 83.10, San Diego County, CA","14000US06073008310"
2015,"2015",0,"Total",152250,34474,"Census Tract 83.11, San Diego County, CA","14000US06073008311"
2015,"2015",0,"Total",119896,14523.000000000002,"Census Tract 83.12, San Diego County, CA","14000US06073008312"
2015,"2015",0,"Total",171094,27192.999999999996,"Census Tract 83.13, San Diego County, CA","14000US06073008313"
2015,"2015",0,"Total",129904,23640,"Census Tract 83.24, San Diego County, CA","14000US06073008324"
2015,"2015",0,"Total",124350,18279,"Census Tract 83.27, San Diego County, CA","14000US06073008327"
2015,"2015",0,"Total",186738,23840,"Census Tract 83.28, San Diego County, CA","14000US06073008328"
2015,"2015",0,"Total",84782,10825,"Census Tract 83.29, San Diego County, CA","14000US06073008329"
2015,"2015",0,"Total",121439,13702,"Census Tract 83.30, San Diego County, CA","14000US06073008330"
2015,"2015",0,"Total",160417,26895,"Census Tract 83.31, San Diego County, CA","14000US06073008331"
2015,"2015",0,"Total",138993,21436,"Census Tract 83.33, San Diego County, CA","14000US06073008333"
2015,"2015",0,"Total",146944,14307,"Census Tract 83.35, San Diego County, CA","14000US06073008335"
2015,"2015",0,"Total",129375,23635,"Census Tract 83.36, San Diego County, CA","14000US06073008336"
2015,"2015",0,"Total",127721,17731,"Census Tract 83.37, San Diego County, CA","14000US06073008337"
2015,"2015",0,"Total",55326,12225,"Census Tract 83.39, San Diego County, CA","14000US06073008339"
2015,"2015",0,"Total",90099,19310,"Census Tract 83.40, San Diego County, CA","14000US06073008340"
2015,"2015",0,"Total",70208,13138,"Census Tract 83.41, San Diego County, CA","14000US06073008341"
2015,"2015",0,"Total",51515,9636,"Census Tract 83.43, San Diego County, CA","14000US06073008343"
2015,"2015",0,"Total",102386,24584,"Census Tract 83.44, San Diego County, CA","14000US06073008344"
2015,"2015",0,"Total",73177,11446,"Census Tract 83.45, San Diego County, CA","14000US06073008345"
2015,"2015",0,"Total",134421,18679,"Census Tract 83.46, San Diego County, CA","14000US06073008346"
2015,"2015",0,"Total",99300,8520,"Census Tract 83.47, San Diego County, CA","14000US06073008347"
2015,"2015",0,"Total",98774,9606,"Census Tract 83.48, San Diego County, CA","14000US06073008348"
2015,"2015",0,"Total",96467,14687.999999999998,"Census Tract 83.49, San Diego County, CA","14000US06073008349"
2015,"2015",0,"Total",98710,9274,"Census Tract 83.50, San Diego County, CA","14000US06073008350"
2015,"2015",0,"Total",68611,12908,"Census Tract 83.51, San Diego County, CA","14000US06073008351"
2015,"2015",0,"Total",89563,16683,"Census Tract 83.52, San Diego County, CA","14000US06073008352"
2015,"2015",0,"Total",79583,6019,"Census Tract 83.53, San Diego County, CA","14000US06073008353"
2015,"2015",0,"Total",103448,18651,"Census Tract 83.54, San Diego County, CA","14000US06073008354"
2015,"2015",0,"Total",98875,8963,"Census Tract 83.55, San Diego County, CA","14000US06073008355"
2015,"2015",0,"Total",85583,8769,"Census Tract 83.56, San Diego County, CA","14000US06073008356"
2015,"2015",0,"Total",79719,10292,"Census Tract 83.57, San Diego County, CA","14000US06073008357"
2015,"2015",0,"Total",77675,8362,"Census Tract 83.58, San Diego County, CA","14000US06073008358"
2015,"2015",0,"Total",55550,3349,"Census Tract 83.59, San Diego County, CA","14000US06073008359"
2015,"2015",0,"Total",76250,12438,"Census Tract 83.60, San Diego County, CA","14000US06073008360"
2015,"2015",0,"Total",49050,14935,"Census Tract 83.61, San Diego County, CA","14000US06073008361"
2015,"2015",0,"Total",69896,9347,"Census Tract 83.62, San Diego County, CA","14000US06073008362"
2015,"2015",0,"Total",62516,18566,"Census Tract 83.63, San Diego County, CA","14000US06073008363"
2015,"2015",0,"Total",67906,12683,"Census Tract 83.64, San Diego County, CA","14000US06073008364"
2015,"2015",0,"Total",154250,26308,"Census Tract 83.65, San Diego County, CA","14000US06073008365"
2015,"2015",0,"Total",144487,7487,"Census Tract 83.66, San Diego County, CA","14000US06073008366"
2015,"2015",0,"Total",83000,16708,"Census Tract 85.01, San Diego County, CA","14000US06073008501"
2015,"2015",0,"Total",60517,12069,"Census Tract 85.02, San Diego County, CA","14000US06073008502"
2015,"2015",0,"Total",74489,11038,"Census Tract 85.03, San Diego County, CA","14000US06073008503"
2015,"2015",0,"Total",63848,13441,"Census Tract 85.04, San Diego County, CA","14000US06073008504"
2015,"2015",0,"Total",61215,10990,"Census Tract 85.05, San Diego County, CA","14000US06073008505"
2015,"2015",0,"Total",77905,10562,"Census Tract 85.06, San Diego County, CA","14000US06073008506"
2015,"2015",0,"Total",65612,8716,"Census Tract 85.07, San Diego County, CA","14000US06073008507"
2015,"2015",0,"Total",62643,6103,"Census Tract 85.09, San Diego County, CA","14000US06073008509"
2015,"2015",0,"Total",46638,4984,"Census Tract 85.10, San Diego County, CA","14000US06073008510"
2015,"2015",0,"Total",75599,6553,"Census Tract 85.11, San Diego County, CA","14000US06073008511"
2015,"2015",0,"Total",85379,7899,"Census Tract 85.12, San Diego County, CA","14000US06073008512"
2015,"2015",0,"Total",95430,11488,"Census Tract 85.13, San Diego County, CA","14000US06073008513"
2015,"2015",0,"Total",45811,5861,"Census Tract 86, San Diego County, CA","14000US06073008600"
2015,"2015",0,"Total",62760,9478,"Census Tract 87.01, San Diego County, CA","14000US06073008701"
2015,"2015",0,"Total",66491,4641,"Census Tract 87.02, San Diego County, CA","14000US06073008702"
2015,"2015",0,"Total",38726,7245,"Census Tract 88, San Diego County, CA","14000US06073008800"
2015,"2015",0,"Total",69783,6647,"Census Tract 89.01, San Diego County, CA","14000US06073008901"
2015,"2015",0,"Total",57642,6610,"Census Tract 89.02, San Diego County, CA","14000US06073008902"
2015,"2015",0,"Total",42214,6461,"Census Tract 90, San Diego County, CA","14000US06073009000"
2015,"2015",0,"Total",87796,8735,"Census Tract 91.01, San Diego County, CA","14000US06073009101"
2015,"2015",0,"Total",36927,3858.9999999999995,"Census Tract 91.02, San Diego County, CA","14000US06073009102"
2015,"2015",0,"Total",83563,14189.999999999998,"Census Tract 91.03, San Diego County, CA","14000US06073009103"
2015,"2015",0,"Total",91667,15822,"Census Tract 91.04, San Diego County, CA","14000US06073009104"
2015,"2015",0,"Total",55000,10740,"Census Tract 91.06, San Diego County, CA","14000US06073009106"
2015,"2015",0,"Total",61179,6966,"Census Tract 91.07, San Diego County, CA","14000US06073009107"
2015,"2015",0,"Total",65111,17944,"Census Tract 92.01, San Diego County, CA","14000US06073009201"
2015,"2015",0,"Total",77639,10047,"Census Tract 92.02, San Diego County, CA","14000US06073009202"
2015,"2015",0,"Total",64332,8494,"Census Tract 93.01, San Diego County, CA","14000US06073009301"
2015,"2015",0,"Total",72633,9561,"Census Tract 93.04, San Diego County, CA","14000US06073009304"
2015,"2015",0,"Total",80538,18062,"Census Tract 93.05, San Diego County, CA","14000US06073009305"
2015,"2015",0,"Total",71893,22961,"Census Tract 93.06, San Diego County, CA","14000US06073009306"
2015,"2015",0,"Total",53173,5432,"Census Tract 94, San Diego County, CA","14000US06073009400"
2015,"2015",0,"Total",77406,5291,"Census Tract 95.02, San Diego County, CA","14000US06073009502"
2015,"2015",0,"Total",168167,19505,"Census Tract 95.04, San Diego County, CA","14000US06073009504"
2015,"2015",0,"Total",113426,16361,"Census Tract 95.05, San Diego County, CA","14000US06073009505"
2015,"2015",0,"Total",101190,7742.999999999999,"Census Tract 95.06, San Diego County, CA","14000US06073009506"
2015,"2015",0,"Total",89012,4887,"Census Tract 95.07, San Diego County, CA","14000US06073009507"
2015,"2015",0,"Total",68229,9239,"Census Tract 95.09, San Diego County, CA","14000US06073009509"
2015,"2015",0,"Total",52813,4778,"Census Tract 95.10, San Diego County, CA","14000US06073009510"
2015,"2015",0,"Total",53200,11355,"Census Tract 95.11, San Diego County, CA","14000US06073009511"
2015,"2015",0,"Total",65577,14022,"Census Tract 96.02, San Diego County, CA","14000US06073009602"
2015,"2015",0,"Total",50022,8398,"Census Tract 96.03, San Diego County, CA","14000US06073009603"
2015,"2015",0,"Total",65943,13765.000000000002,"Census Tract 96.04, San Diego County, CA","14000US06073009604"
2015,"2015",0,"Total",79516,9685,"Census Tract 97.03, San Diego County, CA","14000US06073009703"
2015,"2015",0,"Total",88711,5450,"Census Tract 97.04, San Diego County, CA","14000US06073009704"
2015,"2015",0,"Total",98455,6887,"Census Tract 97.05, San Diego County, CA","14000US06073009705"
2015,"2015",0,"Total",105132,15283,"Census Tract 97.06, San Diego County, CA","14000US06073009706"
2015,"2015",0,"Total",60784,9703,"Census Tract 98.01, San Diego County, CA","14000US06073009801"
2015,"2015",0,"Total",63952,6954.999999999999,"Census Tract 98.02, San Diego County, CA","14000US06073009802"
2015,"2015",0,"Total",84323,13494,"Census Tract 98.04, San Diego County, CA","14000US06073009804"
2015,"2015",0,"Total",75662,8820,"Census Tract 98.05, San Diego County, CA","14000US06073009805"
2015,"2015",0,"Total",61197,11897,"Census Tract 100.01, San Diego County, CA","14000US06073010001"
2015,"2015",0,"Total",74861,20565,"Census Tract 100.03, San Diego County, CA","14000US06073010003"
2015,"2015",0,"Total",56515,9781,"Census Tract 100.04, San Diego County, CA","14000US06073010004"
2015,"2015",0,"Total",30070,5146,"Census Tract 100.05, San Diego County, CA","14000US06073010005"
2015,"2015",0,"Total",39775,3808.9999999999995,"Census Tract 100.09, San Diego County, CA","14000US06073010009"
2015,"2015",0,"Total",44219,6860.000000000001,"Census Tract 100.10, San Diego County, CA","14000US06073010010"
2015,"2015",0,"Total",63974,2885,"Census Tract 100.11, San Diego County, CA","14000US06073010011"
2015,"2015",0,"Total",37205,6018,"Census Tract 100.12, San Diego County, CA","14000US06073010012"
2015,"2015",0,"Total",31488,2499,"Census Tract 100.13, San Diego County, CA","14000US06073010013"
2015,"2015",0,"Total",90132,8957,"Census Tract 100.14, San Diego County, CA","14000US06073010014"
2015,"2015",0,"Total",78125,10382,"Census Tract 100.15, San Diego County, CA","14000US06073010015"
2015,"2015",0,"Total",42103,7473.000000000001,"Census Tract 101.03, San Diego County, CA","14000US06073010103"
2015,"2015",0,"Total",57917,3651,"Census Tract 101.04, San Diego County, CA","14000US06073010104"
2015,"2015",0,"Total",41203,4704,"Census Tract 101.06, San Diego County, CA","14000US06073010106"
2015,"2015",0,"Total",54242,8172,"Census Tract 101.07, San Diego County, CA","14000US06073010107"
2015,"2015",0,"Total",73208,11388,"Census Tract 101.09, San Diego County, CA","14000US06073010109"
2015,"2015",0,"Total",45212,9340,"Census Tract 101.10, San Diego County, CA","14000US06073010110"
2015,"2015",0,"Total",41042,8957,"Census Tract 101.11, San Diego County, CA","14000US06073010111"
2015,"2015",0,"Total",37857,8094.000000000001,"Census Tract 101.12, San Diego County, CA","14000US06073010112"
2015,"2015",0,"Total",55019,12561,"Census Tract 102, San Diego County, CA","14000US06073010200"
2015,"2015",0,"Total",52688,17036,"Census Tract 103, San Diego County, CA","14000US06073010300"
2015,"2015",0,"Total",45250,5535,"Census Tract 104.01, San Diego County, CA","14000US06073010401"
2015,"2015",0,"Total",41670,3149,"Census Tract 104.02, San Diego County, CA","14000US06073010402"
2015,"2015",0,"Total",60595,16143.000000000002,"Census Tract 105.01, San Diego County, CA","14000US06073010501"
2015,"2015",0,"Total",40941,4095,"Census Tract 105.02, San Diego County, CA","14000US06073010502"
2015,"2015",0,"Total",111326,10910,"Census Tract 106.01, San Diego County, CA","14000US06073010601"
2015,"2015",0,"Total",95673,11617,"Census Tract 108, San Diego County, CA","14000US06073010800"
2015,"2015",0,"Total",107083,11308,"Census Tract 109, San Diego County, CA","14000US06073010900"
2015,"2015",0,"Total",73791,10172,"Census Tract 110, San Diego County, CA","14000US06073011000"
2015,"2015",0,"Total",85729,20525,"Census Tract 111, San Diego County, CA","14000US06073011100"
2015,"2015",0,"Total",140250,15136.999999999998,"Census Tract 113, San Diego County, CA","14000US06073011300"
2015,"2015",0,"Total",31392,3681.9999999999995,"Census Tract 116.01, San Diego County, CA","14000US06073011601"
2015,"2015",0,"Total",32679,4591,"Census Tract 116.02, San Diego County, CA","14000US06073011602"
2015,"2015",0,"Total",26264,2883,"Census Tract 117, San Diego County, CA","14000US06073011700"
2015,"2015",0,"Total",32208,5253,"Census Tract 118.01, San Diego County, CA","14000US06073011801"
2015,"2015",0,"Total",35925,6556,"Census Tract 118.02, San Diego County, CA","14000US06073011802"
2015,"2015",0,"Total",57038,8223,"Census Tract 119.02, San Diego County, CA","14000US06073011902"
2015,"2015",0,"Total",36458,6466,"Census Tract 120.02, San Diego County, CA","14000US06073012002"
2015,"2015",0,"Total",56500,10237,"Census Tract 120.03, San Diego County, CA","14000US06073012003"
2015,"2015",0,"Total",48942,8702,"Census Tract 121.01, San Diego County, CA","14000US06073012101"
2015,"2015",0,"Total",46335,4264,"Census Tract 121.02, San Diego County, CA","14000US06073012102"
2015,"2015",0,"Total",49028,11351,"Census Tract 122, San Diego County, CA","14000US06073012200"
2015,"2015",0,"Total",35729,4066.9999999999995,"Census Tract 123.02, San Diego County, CA","14000US06073012302"
2015,"2015",0,"Total",46620,8670,"Census Tract 123.03, San Diego County, CA","14000US06073012303"
2015,"2015",0,"Total",52068,9483,"Census Tract 123.04, San Diego County, CA","14000US06073012304"
2015,"2015",0,"Total",35525,3836,"Census Tract 124.01, San Diego County, CA","14000US06073012401"
2015,"2015",0,"Total",41067,4935,"Census Tract 124.02, San Diego County, CA","14000US06073012402"
2015,"2015",0,"Total",25189,7989.000000000001,"Census Tract 125.01, San Diego County, CA","14000US06073012501"
2015,"2015",0,"Total",30132,4341,"Census Tract 125.02, San Diego County, CA","14000US06073012502"
2015,"2015",0,"Total",43125,7477,"Census Tract 126, San Diego County, CA","14000US06073012600"
2015,"2015",0,"Total",33028,4836,"Census Tract 127, San Diego County, CA","14000US06073012700"
2015,"2015",0,"Total",45806,7116,"Census Tract 128, San Diego County, CA","14000US06073012800"
2015,"2015",0,"Total",65733,11875,"Census Tract 129, San Diego County, CA","14000US06073012900"
2015,"2015",0,"Total",45673,6223,"Census Tract 130, San Diego County, CA","14000US06073013000"
2015,"2015",0,"Total",43802,8625,"Census Tract 131.02, San Diego County, CA","14000US06073013102"
2015,"2015",0,"Total",42663,4939,"Census Tract 131.03, San Diego County, CA","14000US06073013103"
2015,"2015",0,"Total",34738,7470,"Census Tract 131.04, San Diego County, CA","14000US06073013104"
2015,"2015",0,"Total",24876,3131,"Census Tract 132.03, San Diego County, CA","14000US06073013203"
2015,"2015",0,"Total",35066,7371.000000000001,"Census Tract 132.04, San Diego County, CA","14000US06073013204"
