Latitude,Longitude,year,T.Plastic,T.Takeout,T.Smoke,T.Fishing,T.bags,T.Dist.M,T.Adults,T.People,T.Kg,N.cleanupAttempts,T.StdEffort,stdzdTotalPlastic,stdzdtakeout,stdzdsmoke,stdzdBags,stdzdFish
32.7601,-117.2511,2019,378,235,38,2,12,642,2,2,17.3,2,1286,0.2939346812,0.1827371695,0.02954898911,0.00933125972,0.001555209953
32.7601,-117.251,2019,676,350,128,3,15,1787,7,7,41.43,7,12516,0.05401086609,0.02796420582,0.01022690956,0.001198465964,0.0002396931927
32.7601,-117.2509,2019,246,105,114,0,1,582,2,2,7.24,2,1166,0.2109777015,0.09005145798,0.09777015437,0.0008576329331,0
32.7601,-117.2462,2018,71,36,13,0,2,441,1,1,4.01,1,442,0.1606334842,0.0814479638,0.02941176471,0.004524886878,0
32.7602,-117.2525,2019,62,34,10,0,3,401,1,1,4.59,1,402,0.1542288557,0.08457711443,0.02487562189,0.007462686567,0
32.7602,-117.2524,2019,106,69,22,0,2,781,1,1,4.54,1,782,0.1355498721,0.08823529412,0.02813299233,0.002557544757,0
32.7602,-117.2523,2018,66,51,1,0,5,341,1,1,2.98,1,342,0.1929824561,0.149122807,0.002923976608,0.01461988304,0
32.7602,-117.2522,2019,7,4,1,0,0,11,1,1,0.26,1,12,0.5833333333,0.3333333333,0.08333333333,0,0
32.7602,-117.2519,2018,101,80,16,0,3,181,1,1,2.39,1,182,0.5549450549,0.4395604396,0.08791208791,0.01648351648,0
32.7602,-117.2519,2019,19,11,3,0,2,521,1,1,0.8,1,522,0.03639846743,0.02107279693,0.005747126437,0.003831417625,0
32.7602,-117.2517,2018,91,53,25,1,1,1291,1,1,2.84,1,1292,0.07043343653,0.04102167183,0.0193498452,0.000773993808,0.000773993808
32.7602,-117.2513,2019,165,101,3,1,5,311,1,1,15.69,1,312,0.5288461538,0.3237179487,0.009615384615,0.01602564103,0.003205128205
32.7602,-117.2511,2018,96,61,18,3,4,41,1,1,6.3,1,42,2.285714286,1.452380952,0.4285714286,0.09523809524,0.07142857143
32.7602,-117.2511,2019,261,153,23,2,8,632,2,2,14.66,2,1266,0.2061611374,0.1208530806,0.01816745656,0.006319115324,0.001579778831
32.7602,-117.251,2018,250,168,55,3,8,672,2,2,10.19,2,1346,0.1857355126,0.1248142645,0.04086181278,0.005943536404,0.002228826152
32.7602,-117.251,2019,71,34,20,0,1,171,1,1,4.25,1,172,0.4127906977,0.1976744186,0.1162790698,0.005813953488,0
32.7602,-117.2509,2019,171,111,6,0,7,301,1,1,10.96,1,302,0.5662251656,0.3675496689,0.01986754967,0.02317880795,0
32.7602,-117.2508,2019,187,150,1,1,5,442,2,2,8.77,2,886,0.2110609481,0.1693002257,0.001128668172,0.005643340858,0.001128668172
32.7602,-117.2504,2019,48,10,36,0,0,641,2,2,0.73,1,1284,0.03738317757,0.007788161994,0.02803738318,0,0
32.7603,-117.253,2018,127,102,8,1,7,1271,1,1,5.74,1,1272,0.0998427673,0.08018867925,0.006289308176,0.005503144654,0.000786163522
32.7603,-117.2515,2018,55,49,1,1,0,111,1,1,5.36,1,112,0.4910714286,0.4375,0.008928571429,0,0.008928571429
32.7603,-117.2513,2018,90,78,1,0,7,411,1,1,3.46,1,412,0.2184466019,0.1893203883,0.002427184466,0.01699029126,0
32.7603,-117.2512,2019,93,48,22,3,2,161,1,1,4.59,1,162,0.5740740741,0.2962962963,0.1358024691,0.01234567901,0.01851851852
32.7603,-117.2509,2019,99,52,11,0,3,221,1,1,5.88,1,222,0.4459459459,0.2342342342,0.04954954955,0.01351351351,0
32.7604,-117.2526,2018,76,53,0,0,1,511,1,1,5.64,1,512,0.1484375,0.103515625,0,0.001953125,0
32.7604,-117.2524,2018,128,100,10,0,0,541,1,1,6.21,1,542,0.2361623616,0.184501845,0.0184501845,0,0
32.7604,-117.2517,2018,216,132,14,6,18,962,2,2,10.6,2,1926,0.1121495327,0.06853582555,0.007268951194,0.009345794393,0.003115264798
32.7604,-117.2515,2018,295,212,47,0,7,1441,1,1,9.89,1,1442,0.2045769764,0.1470180305,0.03259361997,0.004854368932,0
32.7604,-117.2514,2019,194,70,88,5,4,501,1,1,5.78,1,502,0.3864541833,0.1394422311,0.1752988048,0.00796812749,0.009960159363
32.7604,-117.2513,2018,9,5,2,0,0,351,1,1,0.82,1,352,0.02556818182,0.01420454545,0.005681818182,0,0
32.7604,-117.2512,2020,41,18,17,0,0,141,1,1,1.37,1,142,0.2887323944,0.1267605634,0.1197183099,0,0
32.7604,-117.251,2018,86,48,17,1,5,211,1,1,5.06,1,212,0.4056603774,0.2264150943,0.08018867925,0.02358490566,0.004716981132
32.7604,-117.2509,2018,174,140,10,1,5,461,1,1,11.77,1,462,0.3766233766,0.303030303,0.02164502165,0.01082251082,0.002164502165
32.7604,-117.1463,2016,110,0,110,0,0,1,1,1,0.3,1,2,55,0,55,0,0
32.7605,-117.2516,2018,8,4,0,0,0,461,1,1,0.38,1,462,0.01731601732,0.008658008658,0,0,0
32.7605,-117.251,2018,87,46,21,4,4,221,1,1,4.53,1,222,0.3918918919,0.2072072072,0.09459459459,0.01801801802,0.01801801802
32.7605,-117.251,2019,164,105,15,1,5,301,1,1,12.22,1,302,0.5430463576,0.3476821192,0.04966887417,0.01655629139,0.003311258278
32.7605,-117.2483,2019,38,27,3,0,1,161,1,1,1.44,1,162,0.2345679012,0.1666666667,0.01851851852,0.006172839506,0
32.7605,-117.1292,2016,93,22,71,0,2,341,1,1,0.9,1,342,0.2719298246,0.06432748538,0.2076023392,0.005847953216,0
32.7606,-117.2526,2019,78,63,4,0,2,311,1,1,3.42,1,312,0.25,0.2019230769,0.01282051282,0.00641025641,0
32.7606,-117.2523,2018,133,97,7,0,3,641,1,1,9.28,1,642,0.207165109,0.1510903427,0.01090342679,0.004672897196,0
32.7606,-117.2519,2019,113,46,41,4,0,1011,1,1,4.51,1,1012,0.1116600791,0.04545454545,0.04051383399,0,0.00395256917
32.7606,-117.2517,2018,95,68,11,0,4,261,1,1,4.17,1,262,0.3625954198,0.2595419847,0.04198473282,0.01526717557,0
32.7606,-117.2516,2018,208,147,10,0,10,481,1,1,13.15,1,482,0.4315352697,0.3049792531,0.02074688797,0.02074688797,0
32.7606,-117.2511,2018,182,128,12,2,4,442,2,2,11.18,2,886,0.2054176072,0.144469526,0.01354401806,0.004514672686,0.002257336343
32.7606,-117.1469,2020,0,0,0,0,0,11,1,1,0,1,12,0,0,0,0,0
32.7607,-117.2513,2018,35,19,4,1,1,221,1,1,3.2,1,222,0.1576576577,0.08558558559,0.01801801802,0.004504504505,0.004504504505
32.7607,-117.2512,2018,248,168,22,10,3,471,1,1,9.18,1,472,0.5254237288,0.3559322034,0.04661016949,0.006355932203,0.02118644068
32.7607,-117.2512,2019,135,75,22,1,3,221,1,1,6.34,1,222,0.6081081081,0.3378378378,0.0990990991,0.01351351351,0.004504504505
32.7607,-117.1472,2020,706,79,609,0,5,201,2,2,6.8,1,404,1.747524752,0.1955445545,1.507425743,0.01237623762,0
32.7608,-117.2521,2018,66,30,16,4,2,2,2,2,5.04,2,6,11,5,2.666666667,0.3333333333,0.6666666667
32.7608,-117.2518,2019,76,41,27,0,0,111,1,1,2.93,1,112,0.6785714286,0.3660714286,0.2410714286,0,0
32.7608,-117.1212,2020,102,66,28,0,2,1611,1,1,2.72,1,1612,0.06327543424,0.04094292804,0.01736972705,0.001240694789,0
32.7609,-117.2517,2018,73,36,10,6,1,41,1,1,4.45,1,42,1.738095238,0.8571428571,0.2380952381,0.02380952381,0.1428571429
32.761,-117.252,2018,0,0,0,0,0,351,1,1,0,1,352,0,0,0,0,0
32.7611,-117.2519,2015,254,172,20,10,8,8442,2,2,19.84,2,16886,0.01504204667,0.01018595286,0.001184413123,0.0004737652493,0.0005922065616
32.7614,-117.2532,2019,68,48,1,3,1,601,1,1,3.69,1,602,0.1129568106,0.07973421927,0.001661129568,0.001661129568,0.004983388704
32.7614,-117.2505,2018,64,41,7,0,2,1,1,1,2.73,1,2,32,20.5,3.5,1,0
32.7614,-117.2505,2019,10,4,4,0,0,501,1,1,0.7,1,502,0.01992031873,0.00796812749,0.00796812749,0,0
32.7615,-117.2511,2015,483,282,111,21,9,20733,3,3,23.58,3,62202,0.007765023633,0.004533616282,0.001784508537,0.0001446898814,0.0003376097232
32.7615,-117.2505,2015,115,84,19,5,1,81,1,1,4.55,1,82,1.402439024,1.024390244,0.2317073171,0.01219512195,0.06097560976
32.7615,-117.1482,2020,384,87,297,0,0,3221,2,2,11.79,1,6444,0.05959031657,0.0135009311,0.04608938547,0,0
32.7616,-117.2508,2015,304,216,38,2,16,9682,2,2,20.98,2,19366,0.01569761438,0.01115356811,0.001962201797,0.0008261902303,0.0001032737788
32.7616,-117.2505,2018,328,148,22,1,5,91,1,1,35.1,1,92,3.565217391,1.608695652,0.2391304348,0.05434782609,0.01086956522
32.7617,-117.2537,2019,99,62,24,2,1,521,1,1,2.47,1,522,0.1896551724,0.1187739464,0.04597701149,0.001915708812,0.003831417625
32.7617,-117.2522,2019,186,89,57,0,3,561,1,1,8.19,1,562,0.3309608541,0.1583629893,0.1014234875,0.005338078292,0
32.7617,-117.2507,2020,81,19,52,0,0,51,1,1,1.66,1,52,1.557692308,0.3653846154,1,0,0
32.7617,-117.2506,2018,40,33,2,0,1,1,1,1,1.42,1,2,20,16.5,1,0.5,0
32.7617,-117.2505,2015,354,286,12,6,10,10222,2,2,23.84,2,20446,0.01731390003,0.01398806613,0.0005869118654,0.0004890932212,0.0002934559327
32.7617,-117.2505,2018,34,16,4,0,2,51,1,1,3.26,1,52,0.6538461538,0.3076923077,0.07692307692,0.03846153846,0
32.7617,-117.2505,2019,88,48,6,1,5,21,1,1,5.01,1,22,4,2.181818182,0.2727272727,0.2272727273,0.04545454545
32.7617,-117.2504,2018,207,136,11,1,11,121,1,1,17.2,1,122,1.696721311,1.114754098,0.09016393443,0.09016393443,0.008196721311
32.7617,-117.2503,2019,33,20,8,0,1,51,1,1,1.98,1,52,0.6346153846,0.3846153846,0.1538461538,0.01923076923,0
32.7618,-117.2537,2019,110,84,2,0,2,521,1,1,13.76,1,522,0.2107279693,0.1609195402,0.003831417625,0.003831417625,0
32.7618,-117.2521,2018,226,136,34,8,14,1601,1,1,16.02,1,1602,0.1410736579,0.08489388265,0.02122347066,0.008739076155,0.004993757803
32.7618,-117.2506,2018,392,292,35,1,14,103,3,3,26.4,3,312,1.256410256,0.9358974359,0.1121794872,0.04487179487,0.003205128205
32.7618,-117.2506,2019,20,3,17,0,0,21,1,1,0.5,1,22,0.9090909091,0.1363636364,0.7727272727,0,0
32.7618,-117.2505,2015,8,6,0,0,2,111,1,1,0.53,1,112,0.07142857143,0.05357142857,0,0.01785714286,0
32.7618,-117.2505,2018,322,203,45,1,6,73,3,3,23.03,3,222,1.45045045,0.9144144144,0.2027027027,0.02702702703,0.004504504505
32.7618,-117.2505,2019,369,223,83,5,4,63,3,3,16,3,192,1.921875,1.161458333,0.4322916667,0.02083333333,0.02604166667
32.7618,-117.2504,2018,367,257,31,10,4,152,2,2,22.19,2,306,1.199346405,0.839869281,0.1013071895,0.01307189542,0.03267973856
32.7618,-117.2504,2019,2420,1445,363,6,54,3058,18,18,126.45,18,55062,0.04395045585,0.02624314409,0.006592568377,0.0009807126512,0.0001089680724
32.7618,-117.2503,2018,156,77,25,0,4,11,1,1,12.67,1,12,13,6.416666667,2.083333333,0.3333333333,0
32.7618,-117.2503,2019,588,377,11,2,12,134,4,4,40.37,4,540,1.088888889,0.6981481481,0.02037037037,0.02222222222,0.003703703704
32.7618,-117.2498,2019,231,149,59,0,24,4461,1,1,8.71,1,4462,0.0517705065,0.03339309727,0.01322277006,0.005378753922,0
32.7619,-117.2535,2019,59,31,6,0,0,3241,1,1,2.88,1,3242,0.01819864281,0.009561998766,0.001850709439,0,0
32.7619,-117.2532,2019,80,53,5,0,3,2631,1,1,2.52,1,2632,0.03039513678,0.02013677812,0.001899696049,0.001139817629,0
32.7619,-117.2522,2018,82,51,13,0,3,1011,1,1,4.13,1,1012,0.08102766798,0.05039525692,0.0128458498,0.002964426877,0
32.7619,-117.2506,2018,1811,1356,87,7,34,295,15,15,129.86,15,4440,0.4078828829,0.3054054054,0.01959459459,0.007657657658,0.001576576577
32.7619,-117.2505,2018,1992,1476,77,5,39,212,12,12,150.09,12,2556,0.779342723,0.5774647887,0.03012519562,0.01525821596,0.001956181534
32.7619,-117.2505,2019,2506,1532,367,22,58,238,8,8,92.5,8,1912,1.310669456,0.8012552301,0.1919456067,0.03033472803,0.01150627615
32.7619,-117.2504,2018,277,212,7,1,12,83,3,3,18.94,3,252,1.099206349,0.8412698413,0.02777777778,0.04761904762,0.003968253968
32.7619,-117.2504,2019,1636,1184,98,18,21,319,9,9,67.18,9,2880,0.5680555556,0.4111111111,0.03402777778,0.007291666667,0.00625
32.7619,-117.2503,2018,1635,1249,96,5,48,253,13,13,103.94,13,3302,0.4951544518,0.3782556027,0.02907328892,0.01453664446,0.001514233798
32.7619,-117.2503,2019,1345,759,244,8,25,189,9,9,69.1,9,1710,0.7865497076,0.4438596491,0.1426900585,0.01461988304,0.004678362573
32.762,-117.2506,2018,870,707,34,0,12,205,5,5,33.01,5,1030,0.8446601942,0.686407767,0.03300970874,0.01165048544,0
32.762,-117.2505,2018,967,492,108,22,9,113,3,3,69.32,3,342,2.82748538,1.438596491,0.3157894737,0.02631578947,0.06432748538
32.762,-117.2505,2019,1258,644,96,20,9,52,2,2,104.83,2,106,11.86792453,6.075471698,0.9056603774,0.08490566038,0.1886792453
32.762,-117.2504,2018,1237,918,68,2,37,140,10,10,93.25,10,1410,0.8773049645,0.6510638298,0.04822695035,0.02624113475,0.001418439716
32.762,-117.2504,2019,2200,1457,226,22,35,153,13,13,88.28,13,2002,1.098901099,0.7277722278,0.1128871129,0.01748251748,0.01098901099
32.762,-117.2503,2018,110,62,4,0,0,2,36,36,9.38,2,108,1.018518519,0.5740740741,0.03703703704,0,0
32.762,-117.2503,2019,664,441,58,5,13,126,6,6,40.42,6,762,0.8713910761,0.5787401575,0.07611548556,0.01706036745,0.00656167979
32.762,-117.2502,2018,398,294,16,4,22,2,2,2,22.8,2,6,66.33333333,49,2.666666667,3.666666667,0.6666666667
32.7621,-117.2522,2015,274,174,24,8,0,7662,2,2,15.06,2,15326,0.01787811562,0.0113532559,0.001565966332,0,0.0005219887772
32.7621,-117.2506,2019,104,81,4,0,2,1,1,1,6.86,1,2,52,40.5,2,1,0
32.7621,-117.2505,2019,69,46,7,2,2,1,1,1,3.16,1,2,34.5,23,3.5,1,1
32.7621,-117.2504,2019,790,612,19,2,8,12,2,2,22.99,2,26,30.38461538,23.53846154,0.7307692308,0.3076923077,0.07692307692
32.7621,-117.2501,2019,433,268,60,2,12,41,1,1,12.98,1,42,10.30952381,6.380952381,1.428571429,0.2857142857,0.04761904762
32.7623,-117.2536,2018,504,348,48,2,8,6362,2,2,35.1,2,12726,0.0396039604,0.0273455917,0.003771805752,0.000628634292,0.000157158573
32.7624,-117.2526,2015,190,84,80,12,0,3182,2,2,14.8,2,6366,0.02984605718,0.01319509896,0.01256676092,0,0.001885014138
32.7624,-117.2523,2015,263,153,54,18,2,2711,1,1,21.37,1,2712,0.09697640118,0.0564159292,0.01991150442,0.0007374631268,0.006637168142
32.7624,-117.2509,2019,86,15,57,0,1,971,1,1,1.81,1,972,0.08847736626,0.01543209877,0.05864197531,0.001028806584,0
32.7625,-117.2536,2018,217,139,29,4,4,2461,1,1,15.44,1,2462,0.0881397238,0.05645816409,0.01177904143,0.00162469537,0.00162469537
32.7625,-117.2522,2015,40,24,1,4,1,3571,1,1,2.47,1,3572,0.01119820829,0.006718924972,0.0002799552072,0.0002799552072,0.001119820829
32.7625,-117.2522,2018,43,32,1,0,2,4251,1,1,4.99,1,4252,0.01011288805,0.007525870179,0.0002351834431,0.0004703668862,0
32.7626,-117.2524,2018,492,287,34,19,3,1451,1,1,34.84,1,1452,0.3388429752,0.1976584022,0.02341597796,0.002066115702,0.01308539945
32.7627,-117.2526,2018,27,19,2,0,1,1651,1,1,1.39,1,1652,0.01634382567,0.01150121065,0.001210653753,0.0006053268765,0
32.7627,-117.0617,2016,82,30,50,1,6,141,20,20,2.72,1,2840,0.02887323944,0.01056338028,0.0176056338,0.002112676056,0.0003521126761
32.763,-117.2534,2018,183,80,49,0,5,301,1,1,8.95,1,302,0.6059602649,0.2649006623,0.1622516556,0.01655629139,0
32.763,-117.2497,2019,94,72,3,0,4,931,1,1,4.92,1,932,0.1008583691,0.07725321888,0.00321888412,0.004291845494,0
32.763,-117.1067,2017,45,36,4,0,0,21,5,5,1.47,1,110,0.4090909091,0.3272727273,0.03636363636,0,0
32.7632,-117.253,2019,119,74,10,1,6,1201,1,1,3.28,1,1202,0.09900166389,0.0615640599,0.008319467554,0.004991680532,0.0008319467554
32.7632,-117.1213,2016,11,10,1,0,0,81,1,1,31.93,1,82,0.1341463415,0.1219512195,0.01219512195,0,0
32.7632,-117.121,2016,1057,183,866,1,6,2581,1,1,8.07,1,2582,0.4093725794,0.07087529047,0.3353989156,0.002323780015,0.0003872966692
32.7633,-117.121,2016,225,65,153,0,2,1135,9,9,42.75,5,10224,0.02200704225,0.006357589984,0.01496478873,0.0001956181534,0
32.7633,-117.1152,2016,4968,287,4681,0,6,1611,5,5,79.83,1,8060,0.6163771712,0.03560794045,0.5807692308,0.0007444168734,0
32.7634,-117.1211,2016,349,226,79,1,29,971,1,1,7.39,1,972,0.3590534979,0.2325102881,0.08127572016,0.02983539095,0.001028806584
32.7634,-117.121,2016,0,0,0,0,0,1,1,1,3.99,1,2,0,0,0,0,0
32.7634,-117.1209,2016,291,131,136,0,5,2192,5,5,10.51,2,10965,0.02653898769,0.01194710442,0.01240310078,0.000455996352,0
32.7635,-117.2525,2018,19,19,0,0,0,411,1,1,0.75,1,412,0.04611650485,0.04611650485,0,0,0
32.7635,-117.2522,2018,81,40,21,2,2,2591,1,1,6.87,1,2592,0.03125,0.01543209877,0.008101851852,0.0007716049383,0.0007716049383
32.7635,-117.2156,2016,21,9,11,0,1,251,3,3,0.4,1,756,0.02777777778,0.0119047619,0.01455026455,0.001322751323,0
32.7636,-117.2534,2018,229,153,14,2,7,1661,1,1,14.18,1,1662,0.1377858002,0.09205776173,0.008423586041,0.00421179302,0.001203369434
32.7637,-117.2533,2018,79,66,4,4,2,1,1,1,2.1,1,2,39.5,33,2,1,2
32.7637,-117.2531,2018,215,146,11,2,1,1141,1,1,6.73,1,1142,0.1882661996,0.1278458844,0.009632224168,0.0008756567426,0.001751313485
32.7637,-117.2512,2019,221,122,67,0,8,3291,1,1,17.54,1,3292,0.06713244228,0.03705953827,0.02035236938,0.002430133657,0
32.7637,-117.2158,2016,17,11,4,1,3,42,2,2,0.91,2,86,0.1976744186,0.1279069767,0.04651162791,0.03488372093,0.01162790698
32.7638,-117.2524,2018,89,75,1,0,1,1681,1,1,6.55,1,1682,0.05291319857,0.04458977408,0.000594530321,0.000594530321,0
32.7638,-117.2523,2018,138,100,12,2,8,3442,2,2,11.76,2,6886,0.02004066221,0.014522219,0.001742666279,0.00116177752,0.0002904443799
32.7638,-117.2501,2019,434,310,72,0,16,7284,4,4,12.86,4,29140,0.01489361702,0.01063829787,0.002470830474,0.0005490734386,0
32.7638,-117.2034,2019,3,3,0,0,0,1,1,1,0.08,1,2,1.5,1.5,0,0,0
32.7639,-117.2534,2019,392,191,140,7,15,3632,2,2,15.42,2,7266,0.05394990366,0.0262868153,0.01926782274,0.002064409579,0.0009633911368
32.764,-117.2524,2018,555,440,17,0,7,853,3,3,29.01,3,2562,0.2166276347,0.1717408275,0.006635441062,0.002732240437,0
32.7643,-117.2536,2018,151,132,1,0,5,1221,1,1,9.52,1,1222,0.1235679214,0.1080196399,0.0008183306056,0.004091653028,0
32.7643,-117.2534,2019,60,38,15,1,1,781,1,1,3.63,1,782,0.07672634271,0.04859335038,0.01918158568,0.001278772379,0.001278772379
32.7643,-117.2149,2020,632,395,224,1,16,801,2,4,14.51,1,3208,0.1970074813,0.1231296758,0.06982543641,0.004987531172,0.0003117206983
32.7644,-117.2501,2020,105,59,42,0,1,2261,1,1,3.68,1,2262,0.04641909814,0.02608311229,0.01856763926,0.000442086649,0
32.7645,-117.2532,2019,96,48,11,1,2,1541,1,1,5.2,1,1542,0.06225680934,0.03112840467,0.007133592737,0.001297016861,0.0006485084306
32.7645,-117.2504,2019,110,69,28,0,3,1,1,1,2.67,1,2,55,34.5,14,1.5,0
32.7646,-117.2504,2019,189,123,37,1,9,1324,4,4,8.14,4,5300,0.03566037736,0.02320754717,0.006981132075,0.001698113208,0.0001886792453
32.7646,-117.2503,2019,0,0,0,0,0,2,2,2,0.08,2,6,0,0,0,0,0
32.7647,-117.219,2017,6198,2687,3267,96,194,1611,60,76,146.51,1,122512,0.05059096252,0.02193254538,0.0266667755,0.001583518349,0.0007835967089
32.7647,-117.2141,2020,474,123,349,1,6,1401,4,7,3.63,1,9814,0.0482983493,0.01253311596,0.03556144284,0.0006113715101,0.0001018952517
32.7648,-117.2146,2020,293,133,155,0,0,551,5,7,2.27,1,3864,0.07582815735,0.03442028986,0.04011387164,0,0
32.7648,-117.0365,2020,26,19,7,0,0,1611,1,1,0.45,1,1612,0.01612903226,0.0117866005,0.004342431762,0,0
32.7649,-117.2148,2016,24,1,21,1,0,1,1,1,0.36,1,2,12,0.5,10.5,0,0.5
32.7649,-117.2147,2016,350,118,218,4,22,149,14,14,13.28,9,2100,0.1666666667,0.05619047619,0.1038095238,0.01047619048,0.001904761905
32.7649,-117.2147,2018,771,381,360,4,52,3221,537,537,90.72,1,1730214,0.0004456096182,0.0002202039748,0.0002080667478,3.01E-05,2.31E-06
32.765,-117.2188,2016,2333,1119,1136,41,197,3221,70,70,132.45,1,225540,0.01034406314,0.004961425911,0.005036800568,0.0008734592533,0.000181785936
32.765,-117.2147,2016,6,5,0,1,2,11,1,1,0.31,1,12,0.5,0.4166666667,0,0.1666666667,0.08333333333
32.7651,-117.2525,2019,676,384,70,10,5,461,1,1,38.65,1,462,1.463203463,0.8311688312,0.1515151515,0.01082251082,0.02164502165
32.7652,-117.2532,2018,266,171,14,3,6,2601,1,1,20.33,1,2602,0.1022290546,0.06571867794,0.005380476556,0.002305918524,0.001152959262
32.7653,-117.2533,2019,251,145,35,14,4,1371,1,1,12.52,1,1372,0.1829446064,0.1056851312,0.02551020408,0.002915451895,0.01020408163
32.7653,-117.2524,2018,434,350,2,0,6,4042,2,2,30.88,2,8086,0.05367301509,0.04328468959,0.0002473410834,0.0007420232501,0
32.7654,-117.2534,2019,74,32,18,0,0,1081,1,1,4.74,1,1082,0.06839186691,0.02957486137,0.01663585952,0,0
32.7654,-117.2524,2018,124,80,23,1,1,1801,1,1,4.81,1,1802,0.06881243063,0.04439511654,0.012763596,0.0005549389567,0.0005549389567
32.7654,-117.2459,2020,297,182,100,10,2,1611,1,1,9.07,1,1612,0.1842431762,0.1129032258,0.06203473945,0.001240694789,0.006203473945
32.7656,-117.2533,2018,129,62,27,7,2,881,1,1,10.17,1,882,0.1462585034,0.07029478458,0.0306122449,0.002267573696,0.007936507937
32.7656,-117.2525,2015,110,53,19,15,1,3661,1,1,13.21,1,3662,0.03003823048,0.01447296559,0.005188421628,0.0002730748225,0.004096122338
32.7658,-117.2532,2018,47,31,3,0,2,1861,1,1,3.28,1,1862,0.02524167562,0.01664876477,0.001611170784,0.001074113856,0
32.7658,-117.2521,2019,154,111,5,0,3,2151,1,1,7.29,1,2152,0.07156133829,0.05157992565,0.002323420074,0.001394052045,0
32.7658,-117.1262,2016,144,19,118,0,3,1,1,1,3.29,1,2,72,9.5,59,1.5,0
32.7659,-117.253,2019,133,80,30,1,3,2621,1,1,6.22,1,2622,0.05072463768,0.03051106026,0.0114416476,0.00114416476,0.0003813882532
32.766,-117.2529,2017,346,268,26,0,18,401,1,1,7.62,1,402,0.8606965174,0.6666666667,0.06467661692,0.0447761194,0
32.7663,-117.253,2017,372,273,29,0,12,491,1,1,16.61,1,492,0.756097561,0.5548780488,0.05894308943,0.0243902439,0
32.7663,-117.2529,2020,17,2,0,0,0,11,1,1,3.44,1,12,1.416666667,0.1666666667,0,0,0
32.7663,-117.095,2020,246,66,180,0,6,631,2,2,5.9,1,1264,0.1946202532,0.05221518987,0.1424050633,0.004746835443,0
32.7664,-117.2527,2019,99,18,59,1,0,1191,1,1,2.25,1,1192,0.08305369128,0.01510067114,0.0494966443,0,0.0008389261745
32.7665,-117.2533,2018,322,228,18,0,10,3302,2,2,25.28,2,6606,0.04874356645,0.03451407811,0.00272479564,0.001513775356,0
32.7665,-117.2525,2018,123,95,3,0,1,401,1,1,8.35,1,402,0.3059701493,0.236318408,0.007462686567,0.002487562189,0
32.7666,-117.2533,2018,217,153,17,2,5,2502,2,2,15.83,2,5006,0.04334798242,0.03056332401,0.00339592489,0.0009988014383,0.0003995205753
32.7666,-117.2526,2019,280,175,26,7,5,1381,1,1,9.1,1,1382,0.2026049204,0.1266280753,0.01881331404,0.003617945007,0.00506512301
32.7666,-117.2525,2018,60,40,13,0,1,1791,1,1,1.26,1,1792,0.03348214286,0.02232142857,0.007254464286,0.0005580357143,0
32.7666,-117.2493,2019,34,26,3,3,4,371,1,1,1.99,1,372,0.09139784946,0.06989247312,0.008064516129,0.01075268817,0.008064516129
32.7667,-117.2534,2018,79,53,3,1,6,681,1,1,6.31,1,682,0.1158357771,0.07771260997,0.004398826979,0.008797653959,0.00146627566
32.7667,-117.253,2019,111,68,10,6,2,1621,1,1,5.22,1,1622,0.06843403206,0.04192355117,0.006165228113,0.001233045623,0.003699136868
32.7668,-117.2526,2018,73,53,4,2,4,1551,1,1,4.29,1,1552,0.04703608247,0.03414948454,0.002577319588,0.002577319588,0.001288659794
32.7668,-117.191,2020,28,24,4,0,2,1611,1,1,1.49,1,1612,0.01736972705,0.01488833747,0.002481389578,0.001240694789,0
32.7668,-117.1903,2020,31,15,6,0,2,41,1,1,1.03,1,42,0.7380952381,0.3571428571,0.1428571429,0.04761904762,0
32.7669,-117.253,2017,137,79,6,2,13,5831,1,1,5.72,1,5832,0.02349108368,0.01354595336,0.001028806584,0.002229080933,0.0003429355281
32.7669,-117.2525,2019,50,25,3,0,0,1861,1,1,6.38,1,1862,0.0268528464,0.0134264232,0.001611170784,0,0
