latitude,longitude,year,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout,total_smoke
32.7687,-117.2511,2020,1,1,0,0,1,0
32.7687,-117.251,2020,1,50,0,0,0,50
32.7687,-117.2506,2020,2,11,0,0,11,0
32.7687,-117.2505,2020,3,27,5,0,21,0
32.7687,-117.2503,2020,1,1,0,0,1,0
32.7687,-117.2502,2020,2,48,0,0,48,0
32.7687,-117.2501,2019,1,7,0,0,7,0
32.7687,-117.25,2019,1,10,0,0,10,0
32.7687,-117.2499,2020,1,20,0,0,20,0
32.7687,-117.2471,2020,1,7,0,0,7,0
32.7687,-117.2463,2020,1,12,0,0,12,0
32.7688,-117.2534,2020,1,8,0,0,8,0
32.7688,-117.2533,2020,5,59,1,0,53,4
32.7688,-117.2532,2020,1,10,0,0,8,2
32.7688,-117.2531,2020,1,40,0,0,40,0
32.7688,-117.2529,2020,1,6,0,0,6,0
32.7688,-117.2528,2020,1,1,0,0,1,0
32.7688,-117.2527,2020,3,14,0,0,2,12
32.7688,-117.2526,2020,2,11,0,0,5,6
32.7688,-117.2525,2020,3,26,0,0,21,5
32.7688,-117.2524,2020,4,70,0,0,58,10
32.7688,-117.2523,2019,1,1,0,0,1,0
32.7688,-117.2523,2020,1,4,0,0,4,0
32.7688,-117.2522,2020,4,22,0,0,20,2
32.7688,-117.252,2020,1,13,0,0,10,3
32.7688,-117.2519,2020,2,7,2,0,4,0
32.7688,-117.2517,2020,1,8,1,0,7,0
32.7688,-117.2514,2019,1,71,0,0,8,63
32.7688,-117.2513,2020,1,10,0,0,0,10
32.7688,-117.251,2020,3,106,1,0,2,101
32.7688,-117.2507,2020,1,8,0,0,8,0
32.7688,-117.2505,2020,1,5,3,0,2,0
32.7688,-117.2503,2020,1,7,0,0,0,0
32.7689,-117.2535,2020,1,96,3,0,89,4
32.7689,-117.2534,2020,1,1,0,0,1,0
32.7689,-117.2533,2020,2,4,0,0,3,1
32.7689,-117.2532,2020,1,1,0,0,1,0
32.7689,-117.253,2020,1,45,0,0,0,45
32.7689,-117.2529,2020,2,15,0,0,13,2
32.7689,-117.2528,2020,3,8,1,0,1,6
32.7689,-117.2527,2020,1,4,0,0,1,0
32.7689,-117.2526,2020,2,16,0,0,8,8
32.7689,-117.2525,2019,2,2,0,0,0,2
32.7689,-117.2525,2020,3,36,0,0,12,22
32.7689,-117.2524,2019,1,1,0,0,1,0
32.7689,-117.2524,2020,5,95,0,0,71,13
32.7689,-117.2523,2019,1,1,0,0,1,0
32.7689,-117.2523,2020,2,9,0,0,9,0
32.7689,-117.2522,2020,1,20,0,0,10,10
32.7689,-117.2521,2020,1,3,0,0,3,0
32.7689,-117.252,2020,2,30,0,0,5,25
32.7689,-117.2519,2020,3,11,2,0,9,0
32.7689,-117.2518,2020,1,10,0,0,0,10
32.7689,-117.2516,2020,1,2,0,0,0,0
32.7689,-117.2515,2020,1,10,0,0,10,0
32.7689,-117.2513,2020,2,25,0,0,11,0
32.7689,-117.251,2020,1,1,0,0,0,0
32.7689,-117.2507,2020,1,10,0,0,0,0
32.7689,-117.2504,2020,1,10,0,0,10,0
32.7689,-117.2501,2019,1,1,1,0,0,0
32.7689,-117.2497,2020,2,46,3,0,23,20
32.769,-117.2535,2020,1,22,0,0,7,0
32.769,-117.2533,2020,1,1,0,0,1,0
32.769,-117.2532,2020,4,41,2,0,35,4
32.769,-117.2531,2020,1,1,0,0,1,0
32.769,-117.2529,2020,1,1,0,0,0,0
32.769,-117.2528,2020,4,7,0,0,2,5
32.769,-117.2527,2020,1,1,0,0,1,0
32.769,-117.2526,2020,1,12,0,0,0,12
32.769,-117.2525,2020,2,7,0,0,7,0
32.769,-117.2524,2020,2,5,0,0,3,0
32.769,-117.2523,2020,5,121,0,0,16,99
32.769,-117.2522,2020,8,72,0,0,51,17
32.769,-117.2521,2020,2,4,0,0,3,0
32.769,-117.252,2020,1,2,2,0,0,0
32.769,-117.2519,2020,1,100,0,0,0,100
32.769,-117.2511,2020,1,10,0,0,10,0
32.769,-117.251,2020,1,2,0,0,0,1
32.769,-117.2505,2020,2,10,1,0,2,3
32.769,-117.2504,2020,1,4,0,0,0,3
32.769,-117.2503,2020,1,10,0,0,0,10
32.769,-117.2502,2020,1,105,0,0,5,100
32.7691,-117.2535,2020,1,5,1,0,4,0
32.7691,-117.2534,2020,1,1,0,0,0,1
32.7691,-117.2532,2020,21,577,2,0,233,330
32.7691,-117.2531,2020,4,84,0,0,70,10
32.7691,-117.253,2020,3,17,0,0,12,5
32.7691,-117.2528,2020,7,62,2,0,40,15
32.7691,-117.2526,2020,4,91,1,0,81,7
32.7691,-117.2525,2020,2,2,0,0,2,0
32.7691,-117.2524,2020,1,52,0,0,50,1
32.7691,-117.2523,2020,4,29,1,0,27,1
32.7691,-117.2522,2020,3,50,0,0,25,22
32.7691,-117.252,2020,2,16,0,0,0,15
32.7691,-117.2519,2020,5,48,1,0,42,3
32.7691,-117.2517,2020,1,50,0,0,0,50
32.7691,-117.2512,2020,1,3,0,0,0,0
32.7691,-117.2511,2020,1,6,0,0,6,0
32.7691,-117.251,2020,1,1,0,0,1,0
32.7691,-117.2507,2020,1,7,0,0,0,1
32.7691,-117.2504,2020,1,19,0,0,19,0
32.7691,-117.2498,2020,1,69,0,0,0,69
32.7692,-117.2535,2020,1,8,0,0,8,0
32.7692,-117.2534,2020,3,34,0,0,18,14
32.7692,-117.2533,2020,3,64,0,0,54,0
32.7692,-117.2532,2020,1,8,0,0,2,0
32.7692,-117.2529,2020,1,1,0,0,1,0
32.7692,-117.2528,2020,6,233,1,0,181,35
32.7692,-117.2527,2020,3,37,0,0,35,2
32.7692,-117.2526,2020,2,12,0,0,9,3
32.7692,-117.2525,2019,2,5,0,0,1,4
32.7692,-117.2525,2020,5,30,1,0,19,10
32.7692,-117.2524,2020,1,5,0,0,5,0
32.7692,-117.2523,2020,2,14,0,0,14,0
32.7692,-117.2522,2020,1,3,0,0,3,0
32.7692,-117.2521,2020,2,65,0,0,36,0
32.7692,-117.252,2020,2,38,0,0,36,2
32.7692,-117.2519,2020,2,21,0,0,10,10
32.7692,-117.2518,2020,2,51,0,0,0,0
32.7692,-117.2517,2020,2,173,2,0,28,143
32.7692,-117.2513,2020,1,6,0,0,6,0
32.7692,-117.2512,2020,2,5,0,0,2,1
32.7692,-117.2511,2020,1,13,0,0,8,3
32.7692,-117.2498,2020,1,7,0,0,0,0
32.7692,-117.2494,2020,1,10,0,0,0,0
32.7692,-117.2493,2020,1,4,0,0,4,0
32.7692,-117.2464,2020,1,80,0,0,60,20
32.7693,-117.2536,2020,1,17,0,0,17,0
32.7693,-117.2535,2020,2,14,0,0,12,0
32.7693,-117.2534,2020,5,115,6,0,82,19
32.7693,-117.2533,2020,3,34,0,0,32,2
32.7693,-117.253,2020,1,3,1,0,2,0
32.7693,-117.2529,2020,2,5,0,0,4,1
32.7693,-117.2528,2020,18,69,0,0,31,28
32.7693,-117.2527,2020,8,194,4,0,42,124
32.7693,-117.2525,2020,4,58,1,0,50,0
32.7693,-117.2524,2020,4,19,0,0,14,5
32.7693,-117.2523,2020,2,12,0,0,2,9
32.7693,-117.252,2020,1,10,0,0,0,10
32.7693,-117.2519,2020,1,1,0,0,1,0
32.7693,-117.2514,2020,1,22,0,0,20,0
32.7693,-117.2511,2020,1,27,0,0,0,27
32.7693,-117.2508,2020,2,38,0,0,27,10
32.7693,-117.2505,2020,2,22,0,0,2,20
32.7693,-117.2502,2020,1,10,0,0,0,10
32.7693,-117.2499,2020,2,16,0,0,2,14
32.7693,-117.2496,2020,1,16,0,0,11,5
32.7693,-117.2457,2019,1,3,0,0,0,3
32.7693,-117.2454,2019,9,773,0,0,546,217
32.7693,-117.2453,2019,8,117,10,0,74,27
32.7694,-117.2534,2020,4,21,0,0,10,5
32.7694,-117.2533,2020,1,2,0,0,0,0
32.7694,-117.2532,2020,1,3,0,0,3,0
32.7694,-117.2531,2020,1,1,0,0,0,0
32.7694,-117.2528,2020,6,109,0,0,89,19
32.7694,-117.2527,2020,1,2,0,0,2,0
32.7694,-117.2526,2020,5,76,1,0,36,36
32.7694,-117.2525,2020,3,9,0,0,9,0
32.7694,-117.2524,2020,5,46,0,0,23,22
32.7694,-117.2523,2020,3,63,0,0,51,12
32.7694,-117.2522,2020,2,40,0,0,10,10
32.7694,-117.252,2020,1,10,0,0,10,0
32.7694,-117.2517,2020,1,12,0,0,10,0
32.7694,-117.2516,2020,1,4,0,0,4,0
32.7694,-117.2515,2020,1,6,0,0,6,0
32.7694,-117.251,2020,1,64,0,0,14,50
32.7694,-117.2505,2020,1,2,0,0,1,1
32.7694,-117.2499,2020,2,42,0,0,42,0
32.7694,-117.2495,2020,2,30,0,0,24,0
32.7695,-117.2535,2020,2,21,0,0,12,3
32.7695,-117.2534,2020,1,9,0,0,6,0
32.7695,-117.2533,2020,2,32,2,0,28,2
32.7695,-117.2532,2020,2,33,0,0,24,7
32.7695,-117.2531,2020,1,10,0,0,10,0
32.7695,-117.2529,2020,1,9,0,0,5,0
32.7695,-117.2528,2020,1,5,0,0,5,0
32.7695,-117.2527,2020,4,53,0,0,41,9
32.7695,-117.2526,2020,3,79,0,0,63,13
32.7695,-117.2525,2020,2,17,1,0,16,0
32.7695,-117.2523,2020,2,14,0,0,11,2
32.7695,-117.2522,2020,1,1,0,0,1,0
32.7695,-117.252,2020,1,283,0,0,283,0
32.7695,-117.2519,2020,3,21,1,0,8,12
32.7695,-117.2514,2020,1,10,0,0,0,10
32.7695,-117.2507,2020,1,31,0,0,21,10
32.7695,-117.2501,2020,1,20,0,0,0,20
32.7695,-117.2472,2020,1,100,0,0,100,0
32.7695,-117.2467,2019,1,2,0,0,0,0
32.7695,-117.2464,2019,1,41,0,0,41,0
32.7696,-117.2535,2020,1,16,0,0,10,1
32.7696,-117.2534,2020,3,26,0,0,24,2
32.7696,-117.2533,2020,2,20,0,0,15,5
32.7696,-117.2531,2020,1,2,0,0,0,2
32.7696,-117.2528,2020,1,1,0,0,1,0
32.7696,-117.2527,2020,6,70,0,0,58,8
32.7696,-117.2526,2020,4,64,0,0,56,2
32.7696,-117.2525,2020,1,10,0,0,9,0
32.7696,-117.2524,2020,3,13,0,0,13,0
32.7696,-117.2523,2020,1,11,1,0,10,0
32.7696,-117.2522,2020,1,1,0,0,0,0
32.7696,-117.2521,2020,2,68,0,0,46,22
32.7696,-117.252,2020,1,2,0,0,2,0
32.7696,-117.2509,2020,1,2,0,0,2,0
32.7696,-117.2505,2020,2,12,1,0,4,4
32.7696,-117.2501,2020,1,245,0,0,0,245
32.7696,-117.2499,2019,1,6,0,0,0,6
32.7696,-117.2498,2020,1,18,0,0,1,15
32.7696,-117.2458,2020,1,3,0,0,0,0
32.7697,-117.2534,2020,2,36,0,0,27,1
32.7697,-117.2532,2020,2,19,0,0,13,2
32.7697,-117.2531,2020,1,10,0,0,0,10
32.7697,-117.253,2020,3,25,0,0,21,3
32.7697,-117.2529,2020,5,101,6,0,81,12
32.7697,-117.2528,2020,7,52,5,0,27,20
32.7697,-117.2527,2020,6,25,0,0,24,1
32.7697,-117.2526,2020,3,18,0,0,7,11
32.7697,-117.2525,2020,3,7,0,0,3,0
32.7697,-117.2523,2020,1,4,0,0,0,0
32.7697,-117.252,2020,1,2,0,0,2,0
32.7697,-117.2519,2020,1,23,0,0,13,10
32.7697,-117.2515,2020,1,6,0,0,0,5
32.7697,-117.2511,2020,2,39,0,0,0,39
32.7697,-117.2506,2020,1,40,0,0,6,33
32.7697,-117.25,2020,1,8,0,0,8,0
32.7697,-117.2498,2020,1,20,0,0,20,0
32.7698,-117.2535,2020,2,32,0,0,26,5
32.7698,-117.2534,2020,1,1,0,0,0,1
32.7698,-117.2533,2020,7,232,0,0,214,13
32.7698,-117.2532,2020,2,23,0,0,7,15
32.7698,-117.2531,2020,1,2,0,0,2,0
32.7698,-117.2529,2020,8,143,4,0,90,44
32.7698,-117.2528,2020,6,104,0,0,44,53
32.7698,-117.2527,2020,5,33,0,0,19,14
32.7698,-117.2526,2020,1,10,0,0,10,0
32.7698,-117.2525,2020,1,2,0,0,0,0
32.7698,-117.2523,2020,1,44,0,0,39,1
32.7698,-117.2521,2020,2,50,1,0,23,25
32.7698,-117.2514,2020,1,3,0,0,3,0
32.7698,-117.2508,2020,1,50,0,0,10,40
32.7698,-117.2507,2020,1,21,0,0,0,21
32.7698,-117.25,2020,1,2,1,0,0,0
32.7698,-117.2499,2020,1,23,0,0,0,23
32.7698,-117.2495,2020,1,5,5,0,0,0
32.7699,-117.2534,2020,1,14,0,0,14,0
32.7699,-117.2533,2020,3,34,0,0,34,0
32.7699,-117.253,2020,1,10,0,0,0,10
32.7699,-117.2529,2020,10,124,0,0,67,57
32.7699,-117.2528,2020,4,11,0,0,6,1
32.7699,-117.2527,2020,2,11,0,0,1,10
32.7699,-117.2526,2020,3,66,4,0,50,10
32.7699,-117.2525,2020,1,14,0,0,4,0
32.7699,-117.2524,2020,1,2,0,0,2,0
32.7699,-117.2519,2019,2,3,0,0,0,3
32.7699,-117.2514,2020,1,120,0,0,0,120
32.7699,-117.2505,2020,2,116,5,0,61,50
32.7699,-117.2496,2020,3,72,0,0,20,52
32.7699,-117.2495,2020,1,17,0,0,17,0
32.7699,-117.2492,2020,9,79,0,0,46,33
32.77,-117.2534,2020,1,21,0,0,16,5
32.77,-117.253,2020,3,8,0,0,4,0
32.77,-117.2529,2020,5,127,0,0,110,17
32.77,-117.2528,2020,1,1,0,0,1,0
32.77,-117.2527,2020,3,4,0,0,0,1
32.77,-117.2526,2020,1,6,0,0,6,0
32.77,-117.2511,2019,1,1,0,0,1,0
32.77,-117.2511,2020,1,4,0,0,4,0
32.77,-117.2506,2020,1,5,0,0,0,5
32.77,-117.2494,2020,1,10,0,0,0,10
32.77,-117.2492,2020,1,11,0,0,11,0
32.77,-117.2491,2020,2,45,0,0,20,25
32.7701,-117.2535,2020,2,13,0,0,3,10
32.7701,-117.2533,2020,2,22,0,0,16,6
32.7701,-117.2532,2020,1,4,0,0,3,0
32.7701,-117.2531,2020,2,40,0,0,34,6
32.7701,-117.2529,2020,1,2,0,0,0,2
32.7701,-117.2528,2020,2,7,0,0,5,0
32.7701,-117.2527,2020,4,48,0,0,37,3
32.7701,-117.2526,2020,2,5,0,0,4,1
32.7701,-117.2489,2020,2,8,0,0,7,0
32.7701,-117.2477,2020,2,20,7,0,13,0
32.7701,-117.2451,2019,3,24,0,0,12,12
32.7702,-117.2535,2020,2,50,0,0,14,10
32.7702,-117.2534,2020,1,2,0,0,2,0
32.7702,-117.2533,2020,2,14,4,0,8,2
32.7702,-117.2532,2020,1,10,0,0,0,0
32.7702,-117.2531,2020,1,1,0,0,1,0
32.7702,-117.253,2020,1,1,0,0,1,0
32.7702,-117.2529,2020,5,35,0,0,33,0
32.7702,-117.2528,2020,5,74,0,0,34,39
32.7702,-117.2527,2020,8,57,0,0,30,27
32.7702,-117.2511,2020,1,4,0,0,0,0
32.7702,-117.2486,2020,3,42,0,0,32,10
32.7703,-117.2535,2020,12,27,0,0,23,3
32.7703,-117.2534,2020,1,2,0,0,0,1
32.7703,-117.2532,2020,3,5,0,0,3,2
32.7703,-117.253,2020,1,1,0,0,0,1
32.7703,-117.2529,2020,5,15,0,0,10,5
32.7703,-117.2528,2020,1,100,2,0,92,6
32.7703,-117.2527,2020,3,43,0,0,37,0
32.7703,-117.2526,2020,1,5,0,0,5,0
32.7703,-117.2524,2020,1,2,2,0,0,0
32.7703,-117.2509,2020,1,8,0,0,8,0
32.7703,-117.2397,2020,1,15,0,0,5,10
32.7704,-117.2536,2020,1,13,0,0,13,0
32.7704,-117.2534,2020,3,37,2,0,33,2
32.7704,-117.2532,2020,1,8,0,0,6,0
32.7704,-117.2531,2020,2,23,0,0,18,0
32.7704,-117.253,2020,1,3,0,0,1,1
32.7704,-117.2529,2020,10,130,0,0,73,43
32.7704,-117.2528,2020,3,15,0,0,13,1
32.7704,-117.2527,2020,2,14,0,0,13,0
32.7704,-117.2524,2020,1,7,0,0,3,0
32.7704,-117.2511,2020,1,5,1,0,4,0
32.7704,-117.2482,2020,1,4,0,0,4,0
32.7705,-117.2535,2020,1,3,0,0,0,1
32.7705,-117.2533,2020,1,2,0,0,2,0
32.7705,-117.2532,2020,1,3,0,0,0,0
32.7705,-117.2531,2020,1,2,0,0,2,0
32.7705,-117.253,2020,4,11,0,0,4,2
32.7705,-117.2529,2020,54,91,0,0,67,19
32.7705,-117.2528,2020,27,102,0,0,75,23
32.7705,-117.2527,2020,2,4,0,0,3,1
32.7705,-117.2526,2020,1,7,0,0,7,0
32.7705,-117.2512,2020,1,5,0,0,2,0
32.7705,-117.2508,2020,1,40,0,0,10,30
32.7705,-117.2449,2019,7,18,3,0,14,1
32.7706,-117.2535,2020,4,19,0,0,15,3
32.7706,-117.2534,2020,3,29,0,0,25,2
32.7706,-117.2531,2020,2,4,0,0,4,0
32.7706,-117.253,2020,1,11,0,0,8,2
32.7706,-117.2529,2020,14,130,0,0,97,26
32.7706,-117.2528,2020,11,98,0,0,75,20
32.7706,-117.2527,2020,1,23,0,0,23,0
32.7706,-117.2512,2020,1,22,0,0,2,20
32.7706,-117.2484,2020,3,14,0,0,14,0
32.7706,-117.2482,2019,1,7,0,0,7,0
32.7707,-117.2535,2020,3,21,0,0,14,7
32.7707,-117.2534,2020,3,42,0,0,40,1
32.7707,-117.2531,2020,1,1,0,0,0,0
32.7707,-117.253,2020,2,15,0,0,14,0
32.7707,-117.2529,2020,5,7,1,0,2,4
32.7707,-117.2528,2020,11,42,1,0,33,3
32.7707,-117.2527,2020,3,7,3,0,3,1
32.7707,-117.2526,2020,3,30,0,0,13,1
32.7707,-117.2482,2019,5,40,0,0,28,8
32.7707,-117.2481,2019,3,80,0,0,55,25
32.7707,-117.243,2019,4,76,15,0,26,35
32.7707,-117.2093,2018,2,2,0,0,2,0
32.7707,-117.2092,2018,9,10,0,0,10,0
32.7707,-117.2091,2018,3,4,0,0,3,0
32.7707,-117.209,2018,6,8,3,0,4,0
32.7707,-117.2089,2018,2,3,0,0,3,0
32.7707,-117.2088,2018,2,2,1,0,1,0
32.7708,-117.2536,2020,1,27,0,0,22,5
32.7708,-117.2534,2020,1,14,0,0,13,1
32.7708,-117.2533,2020,1,8,3,0,5,0
32.7708,-117.2531,2020,3,5,0,0,4,1
32.7708,-117.253,2020,1,4,2,0,0,0
32.7708,-117.2529,2020,7,65,0,0,48,17
32.7708,-117.2528,2020,7,57,0,0,37,20
32.7708,-117.2527,2020,6,82,1,0,42,36
32.7708,-117.2526,2020,1,3,0,0,3,0
32.7708,-117.2435,2019,1,20,0,0,11,9
32.7708,-117.2094,2018,2,2,0,0,2,0
32.7708,-117.2093,2018,10,18,0,0,15,0
32.7708,-117.2092,2018,10,14,0,0,14,0
32.7708,-117.2091,2018,4,4,0,0,4,0
32.7708,-117.2089,2018,4,4,0,0,4,0
32.7709,-117.2537,2020,1,12,0,0,10,2
32.7709,-117.2535,2020,2,54,1,0,49,2
32.7709,-117.2534,2020,5,39,0,0,33,2
32.7709,-117.2532,2020,1,13,0,0,12,0
32.7709,-117.2531,2020,2,24,0,0,20,4
32.7709,-117.253,2020,5,11,1,0,3,2
32.7709,-117.2529,2020,6,36,3,0,28,5
32.7709,-117.2528,2020,7,77,0,0,53,19
32.7709,-117.2527,2020,4,23,0,0,16,0
32.7709,-117.2525,2020,1,2,0,0,0,0
32.7709,-117.2524,2020,1,7,1,0,6,0
32.7709,-117.2523,2020,1,5,0,0,3,2
32.7709,-117.2488,2019,3,3,0,0,0,3
32.7709,-117.2432,2019,1,19,3,0,12,4
32.7709,-117.2095,2018,1,1,0,0,1,0
32.7709,-117.2094,2018,7,10,2,0,8,0
32.7709,-117.2093,2018,3,5,0,0,5,0
32.7709,-117.2087,2018,5,5,1,0,4,0
32.7709,-117.2086,2018,5,6,0,0,6,0
32.7709,-117.2085,2018,3,4,0,0,4,0
32.7709,-117.2084,2018,1,2,0,0,2,0
32.7709,-117.2082,2018,6,8,0,0,6,1
32.771,-117.2534,2020,9,64,1,0,62,0
32.771,-117.2533,2020,1,5,1,0,3,1
32.771,-117.2531,2020,3,5,0,0,2,2
32.771,-117.253,2020,2,16,0,0,12,4
32.771,-117.2529,2020,12,199,0,0,137,47
32.771,-117.2528,2020,7,18,0,0,14,3
32.771,-117.2527,2020,3,34,0,0,24,10
32.771,-117.2526,2020,1,14,0,0,11,3
32.771,-117.2494,2019,1,1,0,0,1,0
32.771,-117.2493,2019,2,3,0,0,3,0
32.771,-117.2472,2020,1,152,1,0,16,135
32.771,-117.2095,2018,2,3,0,0,3,0
32.771,-117.2094,2018,7,7,0,0,7,0
32.771,-117.2083,2018,5,6,0,0,6,0
32.771,-117.2082,2018,2,2,1,0,1,0
32.771,-117.2081,2018,1,1,0,0,1,0
32.771,-117.208,2018,3,3,1,0,2,0
32.771,-117.2079,2018,4,8,1,0,7,0
32.7711,-117.2536,2020,1,7,0,0,2,0
32.7711,-117.2535,2020,2,4,0,0,0,2
32.7711,-117.2534,2020,4,69,1,0,41,25
32.7711,-117.2533,2020,2,11,3,0,7,0
32.7711,-117.2532,2020,1,5,0,0,1,0
32.7711,-117.253,2020,2,3,0,0,3,0
32.7711,-117.2529,2020,6,125,4,0,60,47
32.7711,-117.2528,2020,6,68,0,0,52,0
32.7711,-117.2527,2020,4,32,0,0,2,25
32.7711,-117.2526,2020,1,1,1,0,0,0
32.7711,-117.2525,2020,1,20,0,0,0,0
32.7711,-117.2516,2020,1,10,0,0,0,10
32.7711,-117.2512,2020,1,58,0,0,23,26
32.7711,-117.2499,2019,3,4,0,0,2,2
32.7711,-117.2095,2018,7,8,0,0,8,0
32.7711,-117.2083,2018,1,1,0,0,1,0
32.7711,-117.2079,2018,1,1,1,0,0,0
32.7712,-117.2535,2020,2,12,2,0,10,0
32.7712,-117.2534,2020,2,94,0,0,87,6
32.7712,-117.2533,2020,1,5,0,0,5,0
32.7712,-117.2532,2020,1,13,0,0,13,0
32.7712,-117.2531,2020,1,2,0,0,0,2
32.7712,-117.2529,2020,4,25,0,0,10,15
32.7712,-117.2528,2020,2,35,0,0,31,0
32.7712,-117.2527,2020,2,19,0,0,14,5
32.7712,-117.2526,2020,2,5,0,0,5,0
32.7712,-117.2097,2018,2,2,0,0,2,0
32.7712,-117.2096,2018,5,5,1,0,3,0
32.7713,-117.2536,2020,1,6,0,0,0,0
32.7713,-117.2534,2020,3,26,0,0,17,6
32.7713,-117.253,2020,3,8,0,0,2,6
32.7713,-117.2529,2020,9,117,3,0,75,12
32.7713,-117.2528,2020,3,37,2,0,22,2
32.7713,-117.2527,2020,1,8,0,0,8,0
32.7713,-117.2526,2020,2,17,0,0,7,10
32.7713,-117.2525,2020,2,21,0,0,11,10
32.7713,-117.2523,2020,1,27,0,3,20,4
32.7713,-117.2522,2020,1,26,0,0,22,1
32.7713,-117.2519,2020,1,36,2,0,34,0
32.7713,-117.2397,2020,1,1,0,0,1,0
32.7713,-117.2098,2018,1,1,0,0,1,0
32.7713,-117.2097,2018,5,6,0,0,6,0
32.7714,-117.2533,2020,3,11,0,0,11,0
32.7714,-117.253,2020,2,41,0,0,26,13
32.7714,-117.2529,2020,7,84,0,0,79,0
32.7714,-117.2528,2020,4,49,0,0,44,0
32.7714,-117.2527,2020,2,24,0,0,17,0
32.7714,-117.2526,2020,1,25,0,0,0,25
32.7714,-117.2524,2020,3,11,0,0,2,4
32.7714,-117.2498,2019,1,6,3,0,3,0
32.7714,-117.2097,2018,7,9,0,0,9,0
32.7715,-117.2536,2020,1,17,0,0,5,6
32.7715,-117.2535,2020,1,4,0,0,2,1
32.7715,-117.2533,2019,1,49,0,0,38,0
32.7715,-117.2533,2020,1,1,0,0,1,0
32.7715,-117.2531,2020,3,15,0,0,12,0
32.7715,-117.253,2020,6,155,1,0,85,22
32.7715,-117.2529,2020,3,23,0,0,21,2
32.7715,-117.2528,2020,4,46,1,0,34,5
32.7715,-117.2527,2020,2,21,0,0,20,1
32.7715,-117.2526,2020,2,9,0,0,9,0
32.7715,-117.2524,2020,1,14,0,0,10,4
32.7715,-117.251,2020,2,10,0,0,5,5
32.7715,-117.2099,2018,1,1,0,0,1,0
32.7715,-117.2097,2018,11,12,0,0,11,0
32.7716,-117.2535,2020,4,37,0,0,32,0
32.7716,-117.2534,2020,3,3,0,0,1,2
32.7716,-117.2531,2020,2,15,0,0,13,0
32.7716,-117.253,2020,5,66,1,0,65,0
32.7716,-117.2529,2020,8,88,2,0,64,20
32.7716,-117.2528,2020,3,7,0,0,2,4
32.7716,-117.2527,2020,6,43,0,0,23,0
32.7716,-117.2526,2020,1,31,0,0,29,0
32.7716,-117.2525,2020,2,113,0,0,78,29
32.7716,-117.2524,2020,1,34,0,0,13,21
32.7716,-117.2523,2020,1,3,0,0,3,0
32.7716,-117.2519,2020,1,3,0,0,3,0
32.7716,-117.2513,2020,1,12,0,0,2,10
32.7716,-117.2098,2018,1,1,0,0,1,0
32.7717,-117.2536,2020,3,23,1,0,22,0
32.7717,-117.2535,2020,3,30,0,0,3,5
32.7717,-117.2534,2020,4,27,0,0,22,0
32.7717,-117.2533,2020,1,42,0,0,34,2
32.7717,-117.2531,2020,1,52,0,0,50,0
32.7717,-117.253,2020,2,26,0,0,21,5
32.7717,-117.2529,2020,10,85,4,0,58,15
32.7717,-117.2528,2020,2,13,0,0,11,0
32.7717,-117.2527,2020,5,24,1,0,16,2
32.7717,-117.2526,2020,2,21,0,0,16,5
32.7717,-117.2524,2020,1,14,0,0,11,3
32.7717,-117.2099,2018,1,1,0,0,1,0
32.7717,-117.2098,2018,1,1,0,0,1,0
32.7718,-117.2535,2020,2,36,0,0,15,0
32.7718,-117.2534,2020,2,44,0,0,41,1
32.7718,-117.2533,2020,1,30,0,0,10,20
32.7718,-117.2532,2020,1,2,0,0,1,0
32.7718,-117.2531,2020,1,1,0,0,0,0
32.7718,-117.253,2020,9,89,2,0,49,15
32.7718,-117.2529,2020,8,53,3,0,20,13
32.7718,-117.2528,2020,4,52,1,0,44,7
32.7718,-117.2527,2020,7,69,3,0,44,3
32.7718,-117.2526,2020,3,46,0,0,22,21
32.7718,-117.2525,2020,3,14,4,0,10,0
32.7718,-117.2513,2020,1,1,0,0,0,0
32.7718,-117.2509,2020,1,158,0,0,58,100
32.7718,-117.21,2018,1,1,0,0,1,0
32.7718,-117.2098,2018,2,2,0,0,2,0
32.7719,-117.2536,2020,5,62,4,0,53,5
32.7719,-117.2535,2020,4,16,1,0,14,0
32.7719,-117.2534,2020,4,57,1,0,26,27
32.7719,-117.2533,2020,12,209,0,0,141,44
32.7719,-117.2532,2020,2,22,0,0,19,3
32.7719,-117.2531,2020,3,15,0,0,11,0
32.7719,-117.253,2020,9,169,1,0,128,28
32.7719,-117.2529,2020,9,192,3,0,143,43
32.7719,-117.2528,2020,7,30,4,0,17,2
32.7719,-117.2527,2020,2,10,0,0,10,0
32.7719,-117.2526,2020,4,24,1,0,15,3
32.7719,-117.2525,2020,2,42,0,0,38,2
32.7719,-117.2522,2020,1,11,0,0,10,1
32.7719,-117.2519,2020,1,50,0,0,27,23
32.7719,-117.2513,2020,9,183,0,0,42,141
32.7719,-117.2508,2020,1,10,0,0,0,10
32.7719,-117.2505,2020,2,16,0,0,4,10
32.7719,-117.2496,2020,1,25,0,0,0,25
32.7719,-117.2099,2018,1,1,0,0,1,0
32.7719,-117.2098,2018,1,1,0,0,1,0
32.772,-117.2535,2020,1,15,0,0,5,10
32.772,-117.2534,2020,7,70,0,0,48,15
32.772,-117.2533,2020,5,93,0,0,55,7
32.772,-117.2532,2020,8,38,2,0,5,11
32.772,-117.2531,2020,10,140,0,0,60,12
